,TEMP_MAX,TEMP_MIN,PRECIP
1999-09-05,16.24,9.90,5.18
1999-09-06,15.30,5.70,0.63
1999-09-07,18.86,-0.42,0.00
1999-09-08,21.98,-0.46,0.00
1999-09-09,23.90,0.24,0.00
1999-09-10,16.79,0.26,0.02
1999-09-11,18.81,-1.51,0.00
1999-09-12,22.00,-2.17,0.00
1999-09-13,25.11,-1.13,0.00
1999-09-14,26.89,0.23,0.00
1999-09-15,26.40,1.54,0.00
1999-09-16,24.73,2.22,0.00
1999-09-17,23.84,1.37,0.00
1999-09-18,24.62,1.87,0.00
1999-09-19,24.07,4.88,0.00
1999-09-20,26.77,1.96,0.00
1999-09-21,27.25,2.72,0.00
1999-09-22,27.32,1.73,0.00
1999-09-23,20.00,0.95,0.10
1999-09-24,14.82,1.08,1.88
1999-09-25,9.45,3.93,3.57
1999-09-26,11.99,-1.46,0.01
1999-09-27,10.72,-2.01,0.00
1999-09-28,10.93,-7.27,0.00
1999-09-29,16.05,-1.22,0.00
1999-09-30,16.28,4.27,0.00
1999-10-01,12.07,-5.20,0.00
1999-10-02,13.19,-6.32,0.00
1999-10-03,17.59,-6.35,0.00
1999-10-04,16.64,-0.21,0.00
1999-10-05,18.61,-2.60,0.00
1999-10-06,16.41,0.43,0.00
1999-10-07,13.11,3.69,8.92
1999-10-08,10.51,5.13,1.95
1999-10-09,12.95,-1.18,0.00
1999-10-10,11.27,-5.47,0.62
1999-10-11,9.29,-3.47,2.30
1999-10-12,11.53,2.08,2.24
1999-10-13,17.31,4.05,0.12
1999-10-14,7.52,-2.98,0.45
1999-10-15,6.67,-2.92,3.40
1999-10-16,8.60,-7.49,0.06
1999-10-17,11.85,-3.46,0.00
1999-10-18,13.63,-4.97,0.00
1999-10-19,16.35,-5.36,0.00
1999-10-20,15.61,-4.88,0.00
1999-10-21,16.17,-5.05,0.05
1999-10-22,14.52,-5.51,0.04
1999-10-23,14.09,-4.45,0.00
1999-10-24,13.31,-2.67,0.00
1999-10-25,9.82,-3.27,0.30
1999-10-26,8.92,-0.30,1.97
1999-10-27,5.23,-9.29,2.90
1999-10-28,7.76,-0.12,0.13
1999-10-29,7.05,-3.04,0.39
1999-10-30,8.77,-1.97,4.16
1999-10-31,5.64,1.20,0.09
1999-11-01,6.45,-8.70,0.01
1999-11-02,5.20,-9.46,0.00
1999-11-03,6.20,-6.50,0.51
1999-11-04,3.40,-3.07,0.00
1999-11-05,4.42,-2.25,0.41
1999-11-06,4.11,-2.28,0.04
1999-11-07,8.05,-0.25,0.10
1999-11-08,9.15,0.81,0.59
1999-11-09,7.93,4.17,5.12
1999-11-10,11.27,2.31,2.70
1999-11-11,13.18,2.49,0.52
1999-11-12,8.34,3.10,8.07
1999-11-13,10.44,2.76,1.51
1999-11-14,10.21,3.18,0.01
1999-11-15,11.58,2.13,0.00
1999-11-16,11.20,3.87,0.85
1999-11-17,6.39,2.20,1.72
1999-11-18,8.91,-3.19,1.35
1999-11-19,4.94,-1.03,1.26
1999-11-20,5.56,-3.22,6.58
1999-11-21,3.84,-3.23,0.18
1999-11-22,3.50,-3.36,0.64
1999-11-23,4.56,-3.02,1.33
1999-11-24,3.58,-1.15,0.24
1999-11-25,2.47,-0.01,4.76
1999-11-26,0.89,-1.47,2.79
1999-11-27,-1.21,-4.55,0.06
1999-11-28,2.68,-3.47,0.89
1999-11-29,2.21,-4.40,1.11
1999-11-30,5.86,-2.14,4.31
1999-12-01,5.02,-1.29,2.27
1999-12-02,3.91,-0.88,0.68
1999-12-03,1.14,-7.28,0.08
1999-12-04,0.77,-6.46,0.00
1999-12-05,2.86,-5.67,0.11
1999-12-06,3.88,-3.35,0.06
1999-12-07,1.90,-5.00,0.00
1999-12-08,-1.95,-6.69,4.61
1999-12-09,0.99,-4.48,0.01
1999-12-10,2.20,-3.17,2.84
1999-12-11,5.49,-3.78,0.00
1999-12-12,1.60,-3.64,0.72
1999-12-13,0.28,-4.94,0.30
1999-12-14,-0.98,-7.11,7.11
1999-12-15,2.37,-4.44,0.93
1999-12-16,-0.19,-3.64,0.00
1999-12-17,2.25,-3.46,2.58
1999-12-18,3.39,-2.20,1.56
1999-12-19,-2.39,-6.08,0.17
1999-12-20,1.39,-11.71,0.00
1999-12-21,2.26,-5.56,0.00
1999-12-22,0.44,-3.42,0.06
1999-12-23,-0.82,-3.04,0.01
1999-12-24,1.99,-0.80,0.00
1999-12-25,-1.07,-5.51,0.00
1999-12-26,-1.27,-4.33,0.00
1999-12-27,-2.18,-10.03,0.00
1999-12-28,-2.99,-10.57,0.00
1999-12-29,-3.93,-5.04,0.00
1999-12-30,-4.89,-7.84,1.17
1999-12-31,-4.80,-6.91,6.22
2000-01-01,-5.23,-9.49,3.12
2000-01-02,-5.11,-6.92,1.34
2000-01-03,-2.97,-11.16,6.96
2000-01-04,1.00,-9.79,0.00
2000-01-05,-3.74,-16.13,0.00
2000-01-06,0.02,-5.97,0.00
2000-01-07,-2.55,-9.10,1.27
2000-01-08,1.27,-7.37,0.04
2000-01-09,1.88,-9.07,0.03
2000-01-10,-5.56,-18.16,2.73
2000-01-11,-3.00,-13.34,0.04
2000-01-12,-0.94,-10.81,3.38
2000-01-13,-2.74,-11.64,1.58
2000-01-14,0.56,-7.14,0.37
2000-01-15,-3.88,-14.15,4.05
2000-01-16,0.99,-12.26,2.72
2000-01-17,2.23,-6.11,0.00
2000-01-18,-2.75,-14.96,0.00
2000-01-19,-6.00,-23.48,2.96
2000-01-20,-6.00,-21.73,3.48
2000-01-21,-3.57,-9.70,2.63
2000-01-22,-1.73,-9.54,0.00
2000-01-23,0.00,-7.88,0.00
2000-01-24,-1.60,-13.45,0.00
2000-01-25,-1.33,-9.91,5.39
2000-01-26,1.35,-6.14,0.00
2000-01-27,1.46,-7.34,0.00
2000-01-28,-3.22,-14.12,0.00
2000-01-29,-2.92,-8.57,0.45
2000-01-30,-2.11,-8.45,0.00
2000-01-31,-0.70,-15.16,3.64
2000-02-01,3.56,-5.26,0.15
2000-02-02,4.55,-9.07,0.00
2000-02-03,2.52,-14.53,0.00
2000-02-04,-4.67,-18.78,0.00
2000-02-05,-0.12,-13.85,0.00
2000-02-06,1.05,-6.28,0.00
2000-02-07,4.32,-4.68,0.03
2000-02-08,2.22,-0.47,3.86
2000-02-09,4.90,-1.44,0.00
2000-02-10,3.69,-7.94,0.00
2000-02-11,1.68,-8.00,0.00
2000-02-12,2.42,-6.26,0.00
2000-02-13,1.29,-5.97,0.00
2000-02-14,-0.94,-13.49,5.66
2000-02-15,0.20,-7.97,0.00
2000-02-16,2.05,-9.19,0.00
2000-02-17,0.68,-19.74,0.00
2000-02-18,0.69,-20.42,0.00
2000-02-19,2.42,-18.42,0.00
2000-02-20,2.42,-16.90,0.89
2000-02-21,2.58,-5.45,3.37
2000-02-22,4.63,-1.20,8.27
2000-02-23,2.70,-0.09,0.05
2000-02-24,5.13,-5.90,0.00
2000-02-25,3.72,-12.12,1.85
2000-02-26,4.14,-6.63,3.10
2000-02-27,3.60,-3.66,0.29
2000-02-28,3.92,-3.79,0.92
2000-02-29,3.97,-2.17,1.01
2000-03-01,5.44,-0.82,0.00
2000-03-02,4.18,0.04,1.43
2000-03-03,5.91,-2.06,2.42
2000-03-04,5.02,-0.15,2.91
2000-03-05,4.80,-6.21,1.82
2000-03-06,1.18,-4.94,4.18
2000-03-07,3.23,-7.14,0.00
2000-03-08,6.23,-5.52,0.00
2000-03-09,7.10,-3.52,0.00
2000-03-10,8.14,-3.01,0.00
2000-03-11,7.12,-4.27,0.00
2000-03-12,6.89,-7.56,0.00
2000-03-13,9.19,-6.47,5.09
2000-03-14,7.27,-2.40,0.98
2000-03-15,8.30,-6.64,2.07
2000-03-16,7.04,-2.65,0.15
2000-03-17,4.32,-4.40,0.91
2000-03-18,4.48,-3.70,2.42
2000-03-19,3.96,-5.35,0.05
2000-03-20,6.43,-7.60,0.00
2000-03-21,12.36,-4.11,0.00
2000-03-22,7.51,-2.83,3.99
2000-03-23,7.40,-0.85,0.18
2000-03-24,8.43,-6.79,0.04
2000-03-25,7.10,-4.79,0.04
2000-03-26,11.75,-5.91,0.00
2000-03-27,12.11,-3.45,0.02
2000-03-28,10.02,-0.91,0.00
2000-03-29,8.68,-2.40,0.00
2000-03-30,11.96,-6.07,0.00
2000-03-31,15.20,-4.95,0.00
2000-04-01,17.51,-2.73,0.00
2000-04-02,16.30,-0.08,0.00
2000-04-03,18.24,-1.96,0.00
2000-04-04,12.56,2.05,0.45
2000-04-05,8.71,-3.23,6.09
2000-04-06,6.71,-1.69,0.03
2000-04-07,14.10,-6.51,0.00
2000-04-08,18.15,-5.07,0.00
2000-04-09,18.56,-3.11,0.00
2000-04-10,17.89,-1.98,0.00
2000-04-11,19.44,-1.66,0.00
2000-04-12,18.95,-1.48,0.00
2000-04-13,13.37,-0.28,1.19
2000-04-14,7.93,1.03,13.81
2000-04-15,9.69,1.52,0.30
2000-04-16,11.54,1.95,6.79
2000-04-17,14.74,1.85,0.00
2000-04-18,17.79,-1.44,0.00
2000-04-19,19.66,-2.21,0.00
2000-04-20,16.08,0.59,0.00
2000-04-21,17.44,0.94,1.37
2000-04-22,14.62,4.25,0.79
2000-04-23,12.62,-3.65,0.18
2000-04-24,10.65,-0.83,0.03
2000-04-25,11.67,-1.91,0.16
2000-04-26,14.26,-4.43,0.00
2000-04-27,21.17,-0.18,14.15
2000-04-28,13.05,2.02,0.02
2000-04-29,14.97,-2.65,0.01
2000-04-30,17.43,4.12,1.96
2000-05-01,17.56,5.64,0.00
2000-05-02,18.52,4.85,0.03
2000-05-03,13.19,6.23,1.18
2000-05-04,10.76,-1.87,5.76
2000-05-05,10.93,-0.83,1.56
2000-05-06,10.29,-2.41,0.52
2000-05-07,13.59,-1.51,0.00
2000-05-08,15.07,-3.12,2.78
2000-05-09,13.65,0.43,7.02
2000-05-10,10.10,1.58,4.87
2000-05-11,11.57,1.84,7.11
2000-05-12,11.85,-0.74,0.13
2000-05-13,16.98,0.87,0.01
2000-05-14,15.79,1.08,0.00
2000-05-15,21.42,7.18,0.00
2000-05-16,24.49,6.00,0.00
2000-05-17,19.77,3.67,0.00
2000-05-18,20.45,0.72,3.14
2000-05-19,19.35,4.11,0.00
2000-05-20,18.33,1.69,1.34
2000-05-21,19.94,3.98,0.06
2000-05-22,15.97,4.49,0.00
2000-05-23,19.73,-1.11,0.00
2000-05-24,20.89,2.07,0.00
2000-05-25,18.65,-0.37,0.00
2000-05-26,13.30,1.58,1.36
2000-05-27,17.95,1.48,2.02
2000-05-28,14.27,2.60,1.98
2000-05-29,17.48,1.29,1.02
2000-05-30,16.35,2.06,5.69
2000-05-31,14.36,3.10,1.08
2000-06-01,17.10,-0.25,0.00
2000-06-02,17.60,0.53,4.58
2000-06-03,23.37,0.87,0.00
2000-06-04,22.48,2.80,0.00
2000-06-05,24.92,4.16,0.55
2000-06-06,19.63,5.47,0.00
2000-06-07,19.02,7.48,0.00
2000-06-08,14.98,6.91,1.32
2000-06-09,16.89,1.39,8.01
2000-06-10,12.06,4.91,12.37
2000-06-11,13.54,1.77,7.23
2000-06-12,16.83,3.84,1.61
2000-06-13,17.24,6.14,5.63
2000-06-14,18.35,6.61,2.08
2000-06-15,16.27,5.97,0.02
2000-06-16,21.64,0.99,0.00
2000-06-17,23.57,2.94,0.17
2000-06-18,17.36,7.71,4.02
2000-06-19,19.00,5.38,0.02
2000-06-20,24.25,2.90,0.00
2000-06-21,21.94,7.56,0.00
2000-06-22,22.58,2.07,0.00
2000-06-23,22.59,3.07,0.20
2000-06-24,18.59,8.34,0.26
2000-06-25,24.28,2.68,0.00
2000-06-26,27.20,3.99,0.00
2000-06-27,28.98,4.98,0.09
2000-06-28,28.33,5.62,0.00
2000-06-29,28.44,9.68,0.86
2000-06-30,23.99,7.25,2.52
2000-07-01,22.13,4.90,1.11
2000-07-02,19.16,2.60,0.00
2000-07-03,18.47,4.60,4.23
2000-07-04,15.22,6.09,2.39
2000-07-05,19.37,5.63,0.95
2000-07-06,19.90,6.88,2.71
2000-07-07,22.17,6.87,0.43
2000-07-08,23.66,6.92,2.66
2000-07-09,19.56,7.23,3.07
2000-07-10,22.20,10.24,0.00
2000-07-11,26.00,6.22,0.00
2000-07-12,28.58,5.86,0.00
2000-07-13,28.67,5.15,0.00
2000-07-14,23.86,4.97,0.87
2000-07-15,20.57,5.22,0.00
2000-07-16,26.92,1.88,0.00
2000-07-17,29.73,4.65,0.00
2000-07-18,30.02,5.36,0.00
2000-07-19,31.79,6.45,0.00
2000-07-20,31.83,14.48,0.16
2000-07-21,31.87,7.88,0.09
2000-07-22,27.92,8.96,10.19
2000-07-23,22.07,6.97,0.59
2000-07-24,26.77,5.74,0.00
2000-07-25,23.77,7.10,0.15
2000-07-26,26.67,5.97,0.00
2000-07-27,24.93,9.80,0.02
2000-07-28,24.61,8.38,0.62
2000-07-29,28.76,6.54,0.00
2000-07-30,31.34,11.58,0.00
2000-07-31,29.71,10.86,0.08
2000-08-01,30.06,8.81,0.00
2000-08-02,28.39,6.82,0.00
2000-08-03,28.81,8.67,0.00
2000-08-04,27.67,9.79,0.01
2000-08-05,31.16,9.00,0.00
2000-08-06,28.81,8.85,0.00
2000-08-07,30.47,8.08,0.00
2000-08-08,32.18,7.97,0.00
2000-08-09,31.81,8.13,0.00
2000-08-10,30.83,11.56,0.00
2000-08-11,25.37,9.53,0.00
2000-08-12,26.97,4.81,0.00
2000-08-13,25.53,4.06,0.00
2000-08-14,24.05,2.64,0.00
2000-08-15,23.16,2.66,0.29
2000-08-16,25.98,1.62,0.00
2000-08-17,27.57,1.33,0.00
2000-08-18,23.39,4.27,4.46
2000-08-19,16.55,5.37,2.05
2000-08-20,19.08,0.72,0.00
2000-08-21,23.71,-0.01,0.00
2000-08-22,27.47,2.10,0.00
2000-08-23,30.59,3.12,0.00
2000-08-24,22.50,5.86,0.00
2000-08-25,26.77,6.43,0.05
2000-08-26,20.78,5.96,0.15
2000-08-27,17.59,1.57,0.11
2000-08-28,22.00,-2.17,3.91
2000-08-29,14.84,7.84,4.88
2000-08-30,19.56,6.25,0.42
2000-08-31,21.48,1.90,0.75
2000-09-01,18.90,3.09,0.00
2000-09-02,14.41,8.23,44.22
2000-09-03,13.59,4.98,11.82
2000-09-04,17.82,0.93,0.00
2000-09-05,17.22,0.23,2.72
2000-09-06,21.02,5.64,0.25
2000-09-07,18.83,4.02,3.86
2000-09-08,18.65,6.16,5.02
2000-09-09,13.98,0.62,6.81
2000-09-10,16.02,3.64,0.03
2000-09-11,23.65,-0.57,0.06
2000-09-12,18.90,4.13,0.62
2000-09-13,24.13,2.52,0.00
2000-09-14,26.51,2.78,0.00
2000-09-15,25.34,4.70,0.00
2000-09-16,26.18,5.67,0.00
2000-09-17,24.59,4.13,0.00
2000-09-18,19.57,8.77,0.03
2000-09-19,18.06,4.44,0.00
2000-09-20,16.35,2.98,0.10
2000-09-21,10.91,5.40,1.44
2000-09-22,13.18,-5.85,0.00
2000-09-23,17.75,-7.08,0.00
2000-09-24,20.34,-5.98,0.00
2000-09-25,21.83,-4.01,0.00
2000-09-26,22.75,-3.06,0.00
2000-09-27,23.91,-2.95,0.00
2000-09-28,22.97,-0.27,5.18
2000-09-29,17.97,4.86,1.96
2000-09-30,20.46,4.94,0.00
2000-10-01,15.86,-3.14,0.03
2000-10-02,11.94,-0.58,0.01
2000-10-03,13.12,-2.89,0.00
2000-10-04,11.93,-4.81,0.00
2000-10-05,13.19,-8.94,0.00
2000-10-06,15.75,-9.05,0.00
2000-10-07,18.91,-7.00,0.00
2000-10-08,20.17,-6.16,0.00
2000-10-09,15.72,3.75,0.00
2000-10-10,13.92,0.03,0.00
2000-10-11,13.33,2.66,0.00
2000-10-12,18.87,-4.23,0.00
2000-10-13,14.72,-0.08,0.00
2000-10-14,14.65,-3.20,0.00
2000-10-15,12.10,-6.31,0.03
2000-10-16,8.17,-2.73,7.32
2000-10-17,16.12,1.44,0.10
2000-10-18,15.53,3.53,0.01
2000-10-19,10.82,-4.63,0.95
2000-10-20,11.12,1.67,3.13
2000-10-21,8.47,-0.03,0.03
2000-10-22,9.21,-5.93,0.00
2000-10-23,11.81,-5.15,0.00
2000-10-24,14.15,-4.60,0.00
2000-10-25,12.27,-5.35,0.02
2000-10-26,10.00,-5.77,0.15
2000-10-27,7.22,2.72,10.30
2000-10-28,8.77,3.39,9.05
2000-10-29,7.09,-0.44,0.36
2000-10-30,7.01,-0.96,1.67
2000-10-31,7.22,-3.82,2.56
2000-11-01,7.75,-3.78,0.00
2000-11-02,4.81,-5.43,0.00
2000-11-03,5.61,-3.60,0.23
2000-11-04,8.02,3.66,1.34
2000-11-05,7.12,-3.28,0.00
2000-11-06,6.98,-4.87,0.00
2000-11-07,4.14,-7.24,0.08
2000-11-08,1.26,-4.67,4.64
2000-11-09,2.75,-2.60,0.03
2000-11-10,-0.25,-7.62,0.00
2000-11-11,-0.16,-4.94,0.24
2000-11-12,0.30,-6.39,0.00
2000-11-13,-0.41,-4.32,0.00
2000-11-14,0.31,-8.59,0.00
2000-11-15,0.61,-6.84,0.00
2000-11-16,1.00,-4.08,0.00
2000-11-17,-0.07,-3.27,0.00
2000-11-18,1.04,-5.68,0.00
2000-11-19,1.06,-7.35,0.00
2000-11-20,1.95,-6.72,0.00
2000-11-21,1.55,-6.91,0.00
2000-11-22,-0.35,-11.28,0.01
2000-11-23,-3.60,-10.43,1.73
2000-11-24,-1.97,-8.22,0.47
2000-11-25,1.17,-5.31,0.09
2000-11-26,1.98,-4.66,1.14
2000-11-27,4.07,-4.64,0.12
2000-11-28,-1.63,-11.36,0.27
2000-11-29,-3.48,-8.06,7.26
2000-11-30,0.11,-6.39,0.00
2000-12-01,2.45,-3.95,0.00
2000-12-02,3.44,-3.66,0.00
2000-12-03,-1.45,-4.41,0.00
2000-12-04,-1.71,-7.04,0.00
2000-12-05,1.15,-10.59,0.00
2000-12-06,-2.79,-9.71,0.00
2000-12-07,-0.86,-11.97,0.41
2000-12-08,-2.79,-10.71,1.71
2000-12-09,-2.74,-10.32,2.73
2000-12-10,-7.01,-11.00,0.00
2000-12-11,-11.71,-25.31,0.00
2000-12-12,-13.50,-24.18,1.46
2000-12-13,-10.13,-16.61,0.48
2000-12-14,-8.18,-17.62,6.81
2000-12-15,-12.61,-16.86,10.47
2000-12-16,-11.64,-22.26,3.82
2000-12-17,-2.52,-18.03,0.09
2000-12-18,-7.25,-16.20,3.12
2000-12-19,-5.50,-18.54,0.00
2000-12-20,-7.92,-19.86,0.00
2000-12-21,-6.57,-18.84,6.99
2000-12-22,-4.03,-10.84,0.45
2000-12-23,-1.92,-8.74,3.63
2000-12-24,-0.63,-5.95,3.49
2000-12-25,-0.72,-7.04,0.74
2000-12-26,1.74,-3.46,0.02
2000-12-27,2.22,-4.88,0.07
2000-12-28,-2.85,-10.86,0.01
2000-12-29,-4.54,-11.59,0.00
2000-12-30,-1.60,-13.91,0.05
2000-12-31,-4.23,-9.52,3.44
2001-01-01,0.08,-5.89,0.00
2001-01-02,-0.82,-4.37,0.00
2001-01-03,-1.13,-5.50,0.00
2001-01-04,-0.17,-9.41,0.69
2001-01-05,2.22,-7.06,0.00
2001-01-06,-2.45,-15.31,0.00
2001-01-07,-5.79,-14.94,0.00
2001-01-08,-4.24,-15.28,1.26
2001-01-09,-1.00,-11.70,0.00
2001-01-10,1.92,-8.01,0.00
2001-01-11,-3.54,-9.77,0.00
2001-01-12,0.88,-10.63,0.00
2001-01-13,0.50,-3.14,0.00
2001-01-14,-1.21,-8.76,0.06
2001-01-15,-1.68,-7.40,0.00
2001-01-16,-3.64,-12.67,0.00
2001-01-17,-3.27,-13.29,2.44
2001-01-18,-2.72,-9.50,0.99
2001-01-19,-2.18,-8.83,1.89
2001-01-20,-0.40,-7.01,1.65
2001-01-21,-0.73,-5.78,4.86
2001-01-22,-0.23,-5.85,0.00
2001-01-23,-0.43,-6.60,0.00
2001-01-24,-0.74,-14.74,8.12
2001-01-25,-0.43,-13.34,0.02
2001-01-26,0.36,-8.08,0.00
2001-01-27,-1.91,-9.87,1.89
2001-01-28,-3.83,-11.92,0.06
2001-01-29,-2.04,-10.60,1.08
2001-01-30,-0.63,-10.03,0.01
2001-01-31,3.34,-8.27,0.00
2001-02-01,1.72,-6.28,0.54
2001-02-02,5.63,-4.60,0.00
2001-02-03,2.93,-9.53,3.85
2001-02-04,1.52,-6.19,0.20
2001-02-05,0.89,-7.71,0.00
2001-02-06,-3.95,-21.76,0.00
2001-02-07,-3.41,-25.34,0.27
2001-02-08,-4.30,-15.49,3.29
2001-02-09,-1.71,-12.26,0.00
2001-02-10,0.51,-7.94,0.04
2001-02-11,-1.15,-11.65,0.00
2001-02-12,1.38,-14.59,0.00
2001-02-13,-1.78,-16.04,0.00
2001-02-14,5.62,-6.84,0.38
2001-02-15,-4.60,-9.41,0.96
2001-02-16,-3.75,-10.09,0.00
2001-02-17,-2.15,-10.73,1.13
2001-02-18,1.36,-11.55,0.04
2001-02-19,5.37,-9.58,0.00
2001-02-20,4.36,-14.59,0.00
2001-02-21,5.60,-10.92,0.00
2001-02-22,5.06,-9.69,0.00
2001-02-23,1.27,-11.57,1.11
2001-02-24,1.87,-5.03,0.00
2001-02-25,2.61,-9.67,0.00
2001-02-26,3.43,-16.98,0.00
2001-02-27,4.37,-16.86,0.00
2001-02-28,6.32,-15.83,0.00
2001-03-01,1.79,-13.21,0.00
2001-03-02,4.75,-9.32,0.00
2001-03-03,1.23,-8.20,0.00
2001-03-04,3.72,-15.06,0.00
2001-03-05,3.52,-2.95,0.00
2001-03-06,10.68,-5.28,0.00
2001-03-07,9.52,-7.85,0.12
2001-03-08,4.68,-5.81,2.96
2001-03-09,6.59,-3.82,0.00
2001-03-10,5.37,-7.75,0.19
2001-03-11,10.70,-6.06,0.00
2001-03-12,10.31,-4.80,0.00
2001-03-13,10.98,-1.68,0.48
2001-03-14,7.85,-2.87,0.00
2001-03-15,5.01,-4.09,0.57
2001-03-16,6.98,-2.20,0.00
2001-03-17,8.19,-2.15,0.16
2001-03-18,8.59,-0.89,0.22
2001-03-19,9.94,-1.68,0.01
2001-03-20,11.73,0.87,0.00
2001-03-21,11.12,-6.84,0.00
2001-03-22,13.57,-4.87,0.00
2001-03-23,14.90,-6.67,0.00
2001-03-24,15.81,-5.22,6.74
2001-03-25,9.58,0.88,3.82
2001-03-26,7.70,0.57,0.03
2001-03-27,7.61,-6.09,10.57
2001-03-28,9.20,-3.79,0.00
2001-03-29,5.29,-4.61,0.00
2001-03-30,10.14,-2.81,0.29
2001-03-31,4.18,-3.07,0.16
2001-04-01,7.02,-2.23,0.00
2001-04-02,5.90,-6.56,4.07
2001-04-03,7.44,-3.40,0.02
2001-04-04,11.77,-4.60,0.02
2001-04-05,4.90,-2.74,3.02
2001-04-06,5.72,-0.26,5.24
2001-04-07,7.23,-1.18,1.47
2001-04-08,5.73,-0.01,0.05
2001-04-09,7.93,0.07,0.00
2001-04-10,7.86,-2.05,0.00
2001-04-11,8.59,-4.47,0.00
2001-04-12,11.00,-7.90,0.00
2001-04-13,7.20,-3.29,0.13
2001-04-14,11.50,-4.99,0.00
2001-04-15,14.26,-6.00,0.00
2001-04-16,16.94,-4.64,2.58
2001-04-17,14.94,0.52,0.01
2001-04-18,11.99,-0.55,0.00
2001-04-19,12.07,-1.77,0.00
2001-04-20,14.14,-5.76,0.00
2001-04-21,14.78,-4.75,0.00
2001-04-22,12.20,-0.78,4.81
2001-04-23,11.87,0.40,0.86
2001-04-24,16.97,0.38,0.00
2001-04-25,23.71,1.90,0.01
2001-04-26,20.78,0.55,0.04
2001-04-27,21.66,1.45,1.03
2001-04-28,11.09,3.31,3.16
2001-04-29,9.31,-0.21,0.34
2001-04-30,12.22,-0.40,5.72
2001-05-01,11.08,-0.65,0.26
2001-05-02,13.01,-0.78,0.01
2001-05-03,15.31,-4.40,0.00
2001-05-04,16.05,-2.62,0.57
2001-05-05,10.87,1.38,0.24
2001-05-06,15.17,-5.57,0.00
2001-05-07,19.69,-3.30,0.00
2001-05-08,18.23,2.76,0.00
2001-05-09,15.39,-0.23,0.00
2001-05-10,17.65,-3.41,0.00
2001-05-11,21.13,-0.78,0.00
2001-05-12,21.99,3.41,0.26
2001-05-13,20.10,4.64,0.85
2001-05-14,11.38,6.94,7.38
2001-05-15,15.83,4.02,8.02
2001-05-16,13.82,2.98,0.02
2001-05-17,11.05,-2.79,0.00
2001-05-18,16.60,-3.38,0.00
2001-05-19,13.90,-1.08,0.48
2001-05-20,15.47,-1.98,0.00
2001-05-21,24.79,-1.45,0.00
2001-05-22,28.63,1.58,0.00
2001-05-23,30.35,4.43,0.00
2001-05-24,28.82,12.48,0.00
2001-05-25,26.65,3.57,0.00
2001-05-26,28.03,3.29,3.85
2001-05-27,20.33,4.09,4.17
2001-05-28,14.33,6.59,2.29
2001-05-29,15.47,-1.26,0.11
2001-05-30,19.61,0.99,0.00
2001-05-31,25.64,0.95,0.00
2001-06-01,24.57,4.02,11.48
2001-06-02,14.76,2.69,2.15
2001-06-03,15.91,2.32,0.00
2001-06-04,16.51,1.66,4.14
2001-06-05,15.56,6.09,3.45
2001-06-06,15.96,7.82,3.22
2001-06-07,22.81,6.41,0.00
2001-06-08,20.69,2.44,3.83
2001-06-09,18.71,6.78,5.61
2001-06-10,15.49,3.99,0.67
2001-06-11,11.16,3.29,17.84
2001-06-12,11.38,1.64,2.22
2001-06-13,20.83,2.46,0.58
2001-06-14,16.38,3.41,1.41
2001-06-15,18.82,5.11,0.01
2001-06-16,19.59,2.59,0.00
2001-06-17,18.90,0.63,0.13
2001-06-18,19.98,5.75,0.04
2001-06-19,24.51,3.53,0.00
2001-06-20,27.87,1.37,0.00
2001-06-21,27.58,5.56,0.00
2001-06-22,25.28,9.49,0.00
2001-06-23,21.52,3.81,0.00
2001-06-24,17.98,0.78,6.22
2001-06-25,18.43,6.34,0.00
2001-06-26,17.74,4.38,0.21
2001-06-27,16.73,7.10,11.82
2001-06-28,20.10,8.30,11.66
2001-06-29,23.06,7.84,0.00
2001-06-30,25.52,3.23,0.00
2001-07-01,26.03,3.78,0.00
2001-07-02,28.89,4.94,0.00
2001-07-03,31.82,9.96,0.00
2001-07-04,33.07,6.63,0.00
2001-07-05,22.70,9.59,0.00
2001-07-06,26.46,2.39,0.00
2001-07-07,28.71,4.09,0.00
2001-07-08,30.36,7.29,0.00
2001-07-09,33.18,7.41,0.00
2001-07-10,33.89,6.88,0.00
2001-07-11,30.08,8.95,0.00
2001-07-12,27.92,8.10,3.75
2001-07-13,24.57,10.79,1.85
2001-07-14,25.13,6.82,0.00
2001-07-15,20.83,6.64,0.77
2001-07-16,16.56,7.98,8.69
2001-07-17,14.01,6.30,5.86
2001-07-18,16.83,6.33,0.32
2001-07-19,21.66,3.10,0.00
2001-07-20,25.50,4.91,0.00
2001-07-21,19.17,7.48,7.07
2001-07-22,22.07,11.05,3.54
2001-07-23,27.72,7.16,3.42
2001-07-24,22.96,9.97,2.10
2001-07-25,24.02,4.83,0.00
2001-07-26,27.39,5.45,0.00
2001-07-27,26.45,5.79,8.59
2001-07-28,19.44,9.57,6.48
2001-07-29,20.20,4.17,0.51
2001-07-30,21.60,2.56,0.00
2001-07-31,24.00,3.64,0.00
2001-08-01,25.33,7.89,0.00
2001-08-02,25.29,8.74,0.00
2001-08-03,24.98,7.35,6.14
2001-08-04,24.32,10.47,0.00
2001-08-05,22.35,4.34,0.00
2001-08-06,27.81,6.48,0.00
2001-08-07,25.82,7.25,0.00
2001-08-08,24.53,4.91,0.00
2001-08-09,28.68,4.10,0.00
2001-08-10,29.82,5.06,0.00
2001-08-11,30.90,5.11,0.00
